Date,SPY,AAPL,MSFT,AMZN,NVDA,GOOGL,TSLA,GOOG,BRK-B,META,UNH,XOM,LLY,JPM,JNJ,V,PG,MA,AVGO,HD,CVX,MRK,ABBV,COST,PEP,ADBE,WMT,KO,CSCO,CRM,MCD,ACN,BAC,TMO,CMCSA,PFE,LIN,ORCL,ABT,NFLX,DHR,AMD,WFC,DIS,PM,TXN,INTC,AMGN,COP,INTU,VZ,CAT,NEE,IBM,UNP,HON,BMY,LOW,GE,SPGI,QCOM,AMAT,BA,UPS,NKE,NOW,T,GS,BKNG,MS,MDT,SBUX,ELV,PLD,RTX,DE,TJX,ISRG,ADP,MMC,MDLZ,SYK,BLK,GILD,LMT,CVS,VRTX,AXP,REGN,CB,ADI,CI,ETN,SLB,PGR,SCHW,LRCX,ZTS,C,BSX,AMT
2023-02-21,394.709045,148.074951,251.586182,94.580002,206.476547,91.790001,197.369995,92.050003,302.720001,172.080002,485.674164,109.317505,325.961578,137.597733,155.686462,219.777435,138.168945,354.889221,571.213501,289.430298,157.921005,106.869484,148.963013,499.751434,172.569427,346.700012,145.655548,58.432655,48.948353,161.619995,264.178162,267.127716,33.744831,549.671021,37.289207,41.777447,321.121307,85.540337,102.642319,337.5,250.228271,76.769997,45.525028,102.089996,97.352852,168.273026,25.860682,234.116302,103.054558,394.872833,37.883636,238.230698,72.220207,128.45993,190.044006,193.642029,70.016541,199.901581,82.123085,348.182495,121.242538,110.494949,205.520004,175.174179,119.957146,431.859985,18.609566,352.900574,2425.48999,95.894859,83.38839,103.707825,474.187469,120.860916,98.798256,424.524078,78.184151,233.580002,221.018646,162.756714,65.887352,259.867188,680.764832,82.234474,469.866364,86.198799,292.480011,172.249023,746.52002,206.05098,183.354553,290.060852,168.384308,52.890308,142.372772,79.175591,473.818207,169.104111,48.734093,46.23,201.486511
2023-02-22,394.16507,148.503784,250.431168,95.790001,207.466202,91.650002,200.860001,91.800003,303.160004,171.119995,483.281921,107.901512,327.514191,136.543304,155.469681,219.179749,138.751602,353.902222,565.938782,290.213867,157.283447,106.95768,147.659592,495.418671,172.510651,348.720001,142.600662,58.60854,48.574028,163.360001,264.266724,267.604095,33.519993,547.305786,37.45673,41.464359,326.533356,85.659424,101.691658,334.880005,249.549805,76.610001,45.29858,101.68,96.973091,167.327011,25.275194,232.072296,101.850899,404.957397,37.960945,235.439728,72.239807,127.73819,187.71933,192.392151,70.105011,200.674057,83.051544,343.626617,121.487572,109.88784,205.759995,173.358246,118.768478,439.839996,18.774254,352.675842,2426.709961,95.551041,83.00798,103.697929,479.139099,120.293213,98.660835,423.768768,76.835129,233.550003,219.29718,162.885803,65.521309,260.294952,672.60437,81.126869,470.199707,85.795441,294.359985,173.460358,748.080017,207.126801,181.175613,290.988312,168.926666,51.909756,142.282913,79.274673,472.777985,165.708878,48.929657,46.610001,196.199509
2023-02-23,396.26181,148.992432,253.677185,95.82,236.555847,90.889999,202.070007,91.07,303.070007,172.039993,486.049774,108.894669,325.971527,137.637161,155.42041,220.285507,138.30719,354.46051,573.43335,293.162018,158.833221,108.35881,149.031631,491.185516,172.696762,347.019989,140.475082,58.716026,48.475517,164.119995,262.437012,269.192108,33.490665,549.850647,37.141388,41.386086,328.373657,87.90213,101.553017,323.649994,251.944427,79.75,45.53487,101.730003,97.206787,169.317596,25.414124,233.507019,103.171989,410.438171,37.236134,235.4991,71.445641,127.562622,189.622238,192.946213,70.193497,200.258102,82.801964,346.442871,123.692871,112.376015,208.130005,176.626938,118.827904,441.709991,18.745192,355.265503,2426.48999,96.209206,81.925262,102.450829,481.41684,121.379677,98.344978,422.417175,77.122787,234.899994,219.149612,162.707092,65.363022,261.986145,676.939026,80.19416,469.758453,85.46096,292.570007,173.897247,759.659973,205.883194,183.039032,290.721924,170.376221,52.811069,142.153091,78.254013,480.841888,168.765594,49.262112,47.18,198.838104
2023-02-24,392.028778,146.309784,248.150986,93.5,232.777191,89.129997,196.880005,89.349998,304.019989,170.389999,478.7742,108.90451,320.119354,138.878815,153.686188,218.711533,137.527023,352.05777,567.490784,290.566498,159.304047,107.672935,149.658844,486.673431,172.353943,320.540009,140.850784,58.471741,47.756416,162.199997,259.387451,264.527405,33.441788,541.706909,36.461433,40.847973,343.976563,87.981514,99.48333,317.149994,248.562012,78.089996,45.899151,100.300003,95.989632,166.67662,24.947718,229.61557,102.99585,418.340393,37.439083,233.737442,71.494667,127.348068,190.308823,189.997879,68.994118,199.594574,83.41095,341.715912,121.86982,110.783577,198.149994,176.833054,116.926025,425.589996,18.638628,355.56842,2452.47998,95.973442,81.437553,100.560371,473.405121,118.80545,98.325241,414.834473,76.567307,231.050003,217.969177,160.880264,64.848579,260.951538,668.710144,78.367584,471.052765,84.378799,287.369995,173.013565,756.98999,208.163116,181.206573,289.814209,170.839676,53.405342,141.603897,79.869232,474.135162,165.609329,49.066551,47.009998,192.704391
2023-02-27,393.363953,147.516479,249.08696,93.760002,234.926407,89.870003,207.630005,90.099998,304.660004,169.539993,477.775787,108.707848,315.123077,140.090912,153.351166,219.508484,137.408524,354.410706,575.054077,289.92984,159.706207,107.153633,151.197464,485.099731,172.304977,322.320007,139.832474,58.452198,48.002682,163.139999,260.469543,264.249512,33.441788,540.269836,36.806335,39.89893,340.830261,87.286865,98.800034,323.029999,247.394638,78.769997,46.056675,100.449997,95.590401,168.253326,24.709553,230.391891,103.592773,411.175568,37.574379,237.508194,70.910484,127.270027,209.515488,190.403534,68.80732,202.268509,83.700455,339.85495,120.968102,111.539986,200.460007,178.874756,117.4114,428.570007,18.435194,357.210205,2521.080078,94.991119,81.340012,101.391777,471.691833,120.303001,97.871231,419.018372,76.279648,231.740005,217.988861,161.068893,64.937622,261.259918,668.348145,78.591057,470.160461,83.463875,287.399994,172.070313,757.789978,208.923065,181.434402,292.409088,171.953964,53.880764,141.48407,77.173889,478.196869,164.753052,49.350113,46.82,192.064438
2023-02-28,391.910126,147.007874,248.350128,94.230003,232.077454,90.059998,205.710007,90.300003,305.179993,174.940002,470.480469,108.078514,309.748596,141.263596,151.015854,219.100052,135.848175,354.221252,583.737061,290.448944,157.695404,104.096573,150.825058,482.260986,169.973724,323.950012,140.514648,58.149284,47.697308,163.610001,261.112671,263.554779,33.529766,540.678955,36.628956,39.693466,344.679047,86.731155,100.731079,322.130005,246.975586,78.580002,46.046833,99.610001,94.743271,168.952972,24.739325,227.650192,101.136536,405.754608,37.506733,237.082626,70.091454,126.109398,204.686676,189.443848,67.794724,203.763931,84.569008,339.546478,121.075928,115.600693,201.550003,179.12999,117.668953,432.170013,18.318943,343.646118,2524.0,94.794655,80.764519,101.045349,465.126007,120.782608,96.815125,416.643188,75.982063,229.389999,216.237869,160.979553,64.482544,261.518616,674.580872,78.241287,467.960144,82.184975,290.290009,172.755402,760.419983,208.271667,181.731552,288.205902,172.496292,52.702118,143.311417,77.213531,481.466003,166.276413,49.565231,46.720001,194.949142
2023-03-01,390.406799,144.913589,245.213654,92.169998,226.899277,90.360001,202.770004,90.510002,304.619995,173.419998,469.768707,109.042175,312.684631,140.475235,150.335983,217.526077,135.946945,352.436615,583.029846,284.817047,158.950943,104.498306,152.167694,476.772858,167.818817,323.380005,138.557129,57.514149,47.618504,167.350006,259.935303,261.609497,33.37336,537.445557,36.096821,39.311893,346.341248,85.679268,99.849731,313.480011,244.81044,78.290001,45.958221,98.540001,94.947746,169.662491,25.136265,232.101776,103.974434,399.865265,37.013855,246.108688,68.946793,125.026787,205.387787,190.828964,68.187973,192.434357,83.999954,336.143036,121.963425,116.705444,204.550003,179.709106,117.460938,428.940002,18.076757,340.772156,2552.320068,94.490135,80.062218,100.392113,464.492157,118.560753,96.765785,417.150024,76.239967,227.330002,215.982086,160.850479,63.503136,258.623657,665.902039,77.328003,468.029175,81.132324,291.230011,174.661774,770.440002,206.771469,181.374954,284.900574,171.411606,54.366081,142.023285,76.70816,486.330139,166.843964,50.357258,46.82,191.877365
2023-03-02,393.443054,145.511963,250.032883,92.129997,233.057083,92.0,190.899994,92.309998,307.75,174.529999,472.220276,109.543678,313.560486,139.0168,150.217712,218.223404,138.18869,354.500397,588.019714,287.001251,159.451172,104.851044,151.295471,483.765015,170.915253,333.5,138.903183,58.354485,47.805668,186.589996,264.733887,263.266968,32.950291,547.655029,36.412163,39.742386,348.023224,86.304451,101.632233,311.880005,249.170639,80.440002,45.091827,98.919998,95.775414,171.544678,25.999613,230.67688,106.00988,398.968414,37.120163,249.582535,71.255867,125.74852,208.715622,192.382263,68.020844,193.216736,85.577332,338.242798,122.062042,117.889816,210.059998,181.279648,118.4515,436.040009,18.076757,343.596893,2577.830078,94.382072,80.237801,101.955948,464.244568,121.976738,97.713303,418.730164,76.091171,228.899994,218.92337,160.731339,64.660622,260.732666,671.136719,77.357155,471.956299,80.109192,290.76001,174.095825,768.900024,205.685791,182.840942,283.756012,172.713242,54.772171,142.043259,75.400124,485.398895,167.849579,50.259476,47.25,194.476563
2023-03-03,399.753021,150.617996,254.194931,94.900002,238.815033,93.650002,197.789993,94.019997,312.450012,185.25,473.070404,110.930176,316.9245,141.569092,151.76474,222.915421,139.195984,360.412567,621.523926,292.319733,161.805283,104.723663,152.94191,473.376404,170.74762,344.040009,139.071243,58.080887,48.544472,186.429993,266.218018,267.177338,33.609493,558.32373,36.688084,40.260937,358.540588,88.567001,103.434532,315.179993,252.572998,81.519997,46.125591,101.139999,96.593338,173.121368,26.19808,230.745651,106.31324,407.089905,36.975201,252.680298,72.854462,126.441002,206.740646,194.727066,68.128983,197.802032,86.236229,344.392883,121.884537,118.3974,215.110001,182.26123,120.140251,443.980011,18.222069,351.460968,2620.399902,96.592316,81.35952,103.480186,465.690491,124.257317,97.73304,427.614807,77.281502,234.869995,221.087509,162.498596,65.006874,270.12381,680.265869,78.76593,471.541901,80.483025,290.51001,177.819214,779.299988,204.402725,184.485199,283.144318,175.943756,55.455589,145.388397,76.70816,487.053253,169.820999,51.188396,47.82,199.369751
2023-03-06,400.029968,153.410355,255.768173,93.75,235.456223,95.129997,193.809998,95.580002,316.970001,184.899994,475.264954,111.913521,317.451996,140.741302,153.282181,225.884033,138.60347,365.826233,621.681091,292.084625,162.992126,108.858528,152.17749,481.165344,171.092773,347.019989,139.051453,58.979855,48.682381,183.800003,267.771362,267.604095,33.540623,557.405579,36.540272,40.221798,354.25647,89.053246,101.75106,312.029999,249.29039,81.160004,45.908997,100.660004,97.469688,170.529678,25.791218,231.040482,107.213539,411.265228,36.868896,251.363998,73.416924,126.977432,206.217285,194.944717,67.735741,199.624283,86.995667,349.617432,120.71106,117.979385,211.919998,183.075958,119.375343,446.019989,18.183321,351.42157,2613.429932,96.641426,79.915909,103.91568,468.26532,124.46286,98.216675,423.07312,77.618752,234.850006,221.844971,164.077209,64.977188,266.015167,678.442566,78.804794,473.791626,81.624222,291.619995,177.789429,780.380005,205.35022,183.762131,284.624298,175.547363,54.821693,145.428329,75.905502,480.68338,168.934845,51.022171,47.740002,195.500504
2023-03-07,393.89801,151.186447,253.05983,93.550003,232.836731,93.860001,187.710007,94.169998,311.119995,184.509995,468.444092,109.750175,309.161377,136.602432,151.83371,222.317703,135.848175,358.857269,614.049133,284.728912,160.893066,109.025093,149.87442,483.227173,170.244705,344.799988,137.667374,58.637856,48.179996,183.320007,264.298553,262.214935,32.468185,547.734924,35.663223,39.468433,350.387939,87.683815,99.008003,308.470001,244.700684,82.110001,43.762703,99.059998,96.642029,169.554092,25.334736,224.761078,105.344444,407.857208,36.636951,243.604752,72.77552,125.085304,202.830185,193.53981,66.850945,195.50444,86.326164,335.018524,117.535751,115.819649,207.919998,179.895615,118.799179,444.809998,18.125195,340.624481,2578.899902,94.362427,77.779747,102.282562,462.273865,121.193703,96.903961,415.559937,76.359001,230.710007,217.674072,161.098679,64.116501,263.319214,664.91095,77.998398,472.301666,79.145088,286.579987,174.075974,773.849976,204.106644,183.187637,279.154572,173.912292,53.5242,144.619507,74.270462,475.175354,166.30629,49.946579,47.02,189.396332
2023-03-08,394.540894,152.452972,252.611771,93.919998,241.76506,94.25,182.0,94.650002,311.369995,184.970001,465.201721,108.147339,311.062378,135.794373,150.720276,221.341461,135.867935,357.949982,621.032898,287.570129,159.872955,106.095421,146.610977,484.113678,170.708176,345.839996,136.530441,58.667168,48.377014,182.949997,262.517639,261.678986,32.035278,553.643127,35.377445,39.253185,351.139862,87.812813,98.43364,311.790009,247.205048,85.370003,43.162136,99.300003,97.128891,173.653503,25.781292,224.476074,104.933441,415.211395,36.269714,246.158188,73.268913,124.890236,201.023087,193.490356,66.152946,199.198425,86.915733,337.237701,119.517845,118.088867,207.199997,180.906647,119.06739,446.970001,18.02832,343.783905,2582.870117,94.205254,76.472687,101.451164,462.155029,122.407394,96.134094,421.661896,76.557381,231.089996,218.352814,161.08876,64.393501,264.214569,664.615295,77.920662,473.130524,78.515465,285.179993,173.589447,745.200012,200.721298,184.802185,276.776428,175.606842,53.028969,143.551056,75.509132,488.786896,167.909317,49.555454,46.889999,192.743774
2023-03-09,387.261688,150.179184,251.237701,92.25,234.316452,92.32,172.919998,92.660004,304.820007,181.690002,459.576965,107.311501,315.351959,128.442947,149.025452,219.169769,134.870499,353.37381,611.46582,284.127075,157.440369,105.429138,144.40593,477.619476,169.416336,338.369995,135.611008,58.10043,48.08149,178.720001,258.856873,257.808289,30.047831,552.106201,34.953705,38.607445,342.255005,86.205215,96.898705,297.779999,243.084305,84.029999,40.494041,96.139999,96.359642,170.914001,26.237774,221.88179,103.543846,403.163696,35.32262,238.478104,72.785385,123.046883,197.073151,190.828964,65.386131,197.128601,91.49234,332.311676,115.593094,116.486488,201.240005,179.512802,117.090553,428.5,17.747385,336.697388,2505.389893,90.570641,76.082512,99.273674,456.959137,118.727158,94.683197,418.809692,74.365219,228.570007,216.63147,157.693237,64.067039,266.960266,641.868835,76.706184,469.528992,75.751053,286.880005,170.898666,743.75,196.279922,181.820694,269.453705,172.792511,51.691856,141.853516,65.867348,485.696075,166.764313,47.521606,47.060001,188.244415
2023-03-10,381.673737,148.094894,247.523682,90.730003,229.607315,90.629997,173.440002,91.010002,303.630005,179.509995,456.670288,105.984001,313.530609,131.704773,149.390015,215.31456,135.482788,346.065826,603.912415,282.459808,156.61644,105.517326,146.718781,469.272736,169.643158,329.299988,135.413284,57.856144,47.835224,173.179993,259.252625,251.049438,29.782183,542.744873,34.796032,38.538956,337.921387,83.426636,96.017357,292.76001,239.212997,82.669998,40.720482,93.57,95.765671,169.140213,27.011808,223.925781,101.9879,391.235596,35.448257,224.671783,72.045296,122.354401,193.60704,191.27417,64.599648,194.761688,90.932762,324.95752,113.59127,113.849014,203.070007,178.197464,116.713066,415.079987,17.853949,322.50473,2480.48999,88.458641,74.833984,98.363083,451.59436,114.498787,94.752289,393.47757,73.700623,224.75,211.269608,156.074905,64.205544,263.319214,625.853638,77.240555,469.183655,75.849426,287.23999,164.524231,747.0,195.81604,180.03775,273.129944,168.759338,50.513214,140.445572,58.167797,474.343262,160.830124,47.267376,46.48,188.313339
2023-03-13,381.12973,150.059525,252.830826,92.43,229.617325,91.110001,174.479996,91.660004,302.880005,180.899994,459.993652,104.764664,322.955841,129.339706,150.818787,213.650925,136.420959,343.673035,605.523193,282.666962,155.674805,103.596878,148.914017,470.129303,171.29985,324.269989,135.808746,58.442429,47.687458,175.509995,260.291473,249.421753,28.050545,540.479431,34.993118,38.998806,332.523834,84.28006,97.235405,293.51001,239.851563,82.010002,37.816093,92.599998,94.811432,171.357452,26.743876,229.143875,98.52372,390.18927,35.312958,222.385574,72.321594,122.481194,192.659058,191.046616,64.884743,195.643097,88.904259,323.216003,112.841812,115.292152,203.369995,178.874756,116.087234,414.929993,17.72801,310.536407,2438.889893,86.435036,76.063011,98.066154,455.955719,115.859299,96.193314,395.753418,72.946754,227.779999,211.25972,154.148773,64.838692,265.328735,616.727417,77.250275,470.989319,75.042725,293.459991,156.51149,752.330017,189.47966,180.820267,270.563507,167.639557,48.373833,139.327209,51.439358,472.540253,162.701996,43.747257,47.599998,193.29512
2023-03-14,387.42981,152.173737,259.671387,94.879997,240.585281,93.970001,183.259995,94.25,305.329987,194.020004,460.886505,105.157997,325.523651,132.660645,151.666199,217.824936,138.109695,351.758667,621.229309,281.729767,157.685593,105.540543,150.776062,480.01001,171.122345,333.329987,136.530441,58.657398,48.317905,182.889999,263.081573,250.582962,28.296516,555.209534,34.766468,39.037941,340.081421,83.912888,97.591904,294.940002,244.30159,87.449997,39.548878,93.360001,94.791954,173.170639,27.795767,226.588882,99.189156,406.870667,35.641544,223.345596,73.564949,121.574135,192.70842,190.917999,65.346802,194.930023,91.102631,331.117523,114.932388,119.770874,207.279999,181.652649,118.213074,424.540009,17.863636,317.071716,2475.75,88.380051,75.945961,98.442268,455.588135,117.28833,97.042137,399.957214,74.156906,235.279999,211.299286,156.134476,65.580666,274.262238,628.613159,78.240913,472.508881,74.334404,295.25,162.746933,766.799988,191.4832,184.812073,269.651886,170.275497,48.888866,141.633835,56.166111,491.137604,163.846985,46.348232,48.310001,196.741013
2023-03-15,385.006714,152.572662,264.301422,96.199997,242.23497,96.110001,180.449997,96.550003,297.880005,197.75,461.729736,99.926651,327.912292,126.393219,152.089905,215.543671,140.065048,347.032898,614.923279,284.097504,150.858704,106.191719,150.981857,483.735138,174.179337,333.609985,138.052948,59.048252,48.327759,182.910004,263.516937,244.320389,28.030869,541.967407,35.367588,39.409729,328.650696,82.344986,96.849197,303.790009,241.567719,89.68,38.24929,93.099998,93.652702,171.850159,28.192707,230.834091,93.200226,404.897614,35.815498,215.022217,74.522125,120.237938,189.637344,186.119568,66.339745,196.673035,89.69368,332.361481,113.887093,117.91967,198.210007,180.965546,117.388565,422.26001,17.737698,307.268738,2415.72998,83.880989,76.482445,98.323494,453.501831,117.464516,94.584503,388.06134,73.561752,234.179993,210.962936,152.977234,65.689491,271.616028,622.611145,78.123222,467.022736,74.17701,294.269989,158.676025,760.299988,184.95929,181.196671,267.89801,157.829117,44.887428,134.863693,59.010086,484.247467,162.861298,43.825481,47.970001,199.192535
2023-03-16,391.761719,155.42485,275.015259,100.040001,255.362534,100.32,184.130005,101.07,302.01001,204.929993,468.267334,99.346474,327.972015,128.846985,151.774582,216.619553,141.111847,346.953156,625.197571,282.874176,151.339325,105.905594,152.197098,485.328827,174.060989,353.290009,137.268707,59.37318,49.371937,187.300003,267.702087,251.019669,28.503132,556.338013,35.712498,39.497787,335.960022,84.170906,98.06723,310.059998,248.781509,96.599998,38.692333,94.290001,92.883453,174.550262,29.949171,230.509827,94.335396,416.686188,35.35162,216.457291,75.222755,121.622902,190.49646,187.128723,65.966156,197.742615,91.902046,338.252777,118.837433,122.2491,203.190002,184.459991,119.852173,442.390015,17.815197,310.123016,2439.909912,85.472359,77.321289,99.402344,465.44342,118.401154,96.805267,388.687408,73.998199,240.5,213.485596,157.554245,66.223717,273.784729,627.775452,78.319374,466.953674,74.600029,300.640015,159.589493,749.75,190.203644,184.861618,271.930939,162.892899,45.73922,142.662354,57.355228,512.225525,165.589417,44.607727,48.299999,201.880341
2023-03-17,387.180969,154.577164,278.231384,98.949997,257.202209,101.620003,180.130005,102.459999,293.51001,195.610001,465.767365,98.176308,327.623657,123.978882,150.148758,216.559784,141.151352,348.608185,619.765747,284.511841,149.42662,102.708885,151.138672,485.119629,172.700134,358.140015,138.380508,59.097481,49.440891,184.850006,264.367828,248.121613,27.371666,546.601196,35.50555,39.23362,328.213745,84.607536,96.066872,303.5,242.415817,97.839996,37.176144,93.199997,92.299225,173.150955,29.581999,225.812546,92.368431,412.241791,35.554565,212.795395,74.670143,120.637833,187.632736,182.676575,65.405785,195.454926,90.223282,332.868988,119.054375,122.02018,201.050003,183.3508,119.593887,441.0,17.563324,298.755127,2440.850098,82.692375,76.365387,97.690041,460.148224,114.398254,94.505539,383.112152,73.879173,237.800003,210.933243,154.684937,65.689491,273.018707,627.509399,75.828064,459.681549,73.163712,295.769989,155.409378,747.650024,185.187332,184.089005,266.996307,158.701157,44.253536,136.121887,55.89856,505.434845,163.757385,43.268131,47.950001,198.237534
2023-03-20,390.903961,156.970612,271.062286,97.709999,258.951874,101.220001,183.25,101.93,301.059998,197.809998,473.16806,100.742813,332.022766,125.289528,151.636627,217.316879,143.32399,348.269226,632.279541,285.370148,151.623795,104.435501,153.000702,487.350769,175.126007,362.880005,139.869553,59.668568,50.179695,185.25,267.8703,250.652466,27.302794,549.826843,35.899731,39.92828,336.47644,86.294525,96.91851,305.130005,244.251694,96.809998,36.900475,94.220001,93.769547,176.55069,28.936972,230.657211,94.100533,410.398285,36.173073,218.040802,74.966187,122.832314,187.316742,187.860855,66.10379,194.890411,89.853554,332.968475,120.129242,123.453377,204.770004,180.111572,120.398529,435.149994,17.912071,304.650665,2493.72998,84.126572,77.652939,98.828278,463.943237,117.030693,96.262405,392.056458,74.791748,240.5,213.554825,157.077682,67.005257,275.396332,634.260376,77.936852,469.381012,73.763824,298.950012,157.613632,759.25,187.953217,185.287521,270.414886,162.080307,45.778839,138.867889,55.60128,510.336487,165.101547,43.111679,48.830002,198.828247
2023-03-21,396.036713,158.845474,272.605621,100.610001,261.941315,104.919998,197.580002,105.839996,303.850006,202.160004,476.283112,105.256325,329.514679,128.649902,151.636627,221.102356,142.287048,353.503418,629.944763,285.537842,156.263321,104.129646,153.637711,488.904572,175.540176,374.220001,139.393066,59.392868,49.913727,188.679993,267.345886,255.684372,28.129255,555.948547,36.45158,39.781521,338.94928,86.909782,97.374039,305.790009,247.823685,95.93,37.885014,96.540001,93.18531,175.811615,28.242323,228.917862,97.574493,420.552612,36.472664,222.603317,74.364243,123.446754,187.16861,189.127243,66.369232,194.890411,92.111885,339.944519,122.081764,119.830597,204.699997,183.3508,124.779373,445.459991,17.960508,312.278473,2571.320068,87.191437,79.233124,99.511215,466.63562,116.695488,96.736176,400.096313,75.744003,246.679993,215.760925,159.271851,67.104187,276.679657,652.581726,77.622986,468.453491,74.334404,302.660004,163.392319,759.76001,192.61264,186.614838,274.100983,165.429733,47.819176,140.026184,58.930813,504.440613,165.51973,44.069935,48.84,195.126358
2023-03-22,389.285706,157.399445,271.12204,98.699997,264.630829,103.370003,191.149994,104.220001,299.730011,199.809998,471.739502,102.847153,329.405212,125.328941,148.838226,219.199646,142.198181,349.97406,624.177063,278.80954,153.085297,103.004883,150.59964,485.587769,174.060989,361.709991,138.499649,59.127022,48.721786,186.509995,265.030701,251.36705,27.194565,553.571777,35.673077,39.145565,336.814087,87.227333,95.918327,293.899994,245.758316,97.580002,36.624805,94.900002,91.152466,173.75206,27.914848,225.851868,96.263199,412.759979,36.057102,217.684509,73.15049,120.988945,183.396423,185.169785,66.10379,189.72081,89.523796,334.093018,120.277161,118.297874,196.160004,182.123795,118.70977,433.51001,17.815197,308.725403,2558.23999,86.002815,77.974831,98.105751,462.353699,112.515114,95.443192,392.523529,74.523926,240.809998,210.972809,156.779831,66.639221,270.929596,638.951538,76.318481,462.671295,73.203064,297.869995,161.595169,751.299988,188.399353,184.841797,267.977264,164.656799,46.947578,136.491333,55.749916,503.386688,160.680786,42.740112,48.07,189.150192
2023-03-23,390.338104,158.496429,276.468994,98.709999,271.859467,105.599998,192.220001,106.260002,298.369995,204.279999,466.174133,101.686821,331.067352,124.993889,148.917053,221.739929,142.000656,353.304016,632.398193,280.092072,151.564941,102.837158,152.197098,485.826843,173.212921,369.0,139.621368,58.99902,48.987755,187.440002,266.762146,269.618866,26.535362,554.440552,35.446426,39.311893,338.979065,87.108246,96.096581,320.369995,246.376923,100.279999,36.04393,95.830002,89.080139,177.654373,28.807966,229.065277,94.35495,430.975983,36.115086,217.179779,72.834724,120.325722,183.870407,184.932327,65.84819,187.858948,91.522316,330.639832,122.426903,122.199333,197.899994,181.878418,120.170052,440.470001,17.883009,309.88681,2538.76001,84.323036,76.312225,97.41291,443.388245,112.544693,94.752289,389.422852,74.027954,244.470001,211.328964,157.514511,66.480919,272.859528,642.361633,77.250275,461.68457,71.196159,304.75,161.605072,802.159973,184.404129,187.654892,254.243484,163.051437,45.045902,137.629669,52.410469,520.577271,160.541397,42.485882,47.939999,188.657928
2023-03-24,392.899475,159.812851,279.366516,98.129997,267.740234,105.440002,190.410004,106.059998,298.920013,206.009995,472.20578,101.804817,334.540802,123.091988,150.414795,220.195831,144.894196,350.572266,629.370911,279.21405,153.07547,103.399536,154.862747,493.307068,176.605194,374.959991,140.76297,59.963959,49.756115,190.059998,268.454041,269.956329,26.702623,557.506409,35.397152,39.517353,342.375519,87.336487,97.096764,328.390015,247.614151,97.949997,35.669804,94.080002,89.553818,176.895584,29.135443,233.909927,93.386162,428.066223,36.395351,214.77478,74.68988,122.198349,186.151505,186.159149,66.536362,187.63118,91.30249,332.898834,123.028442,118.964706,197.529999,182.644073,119.911774,432.899994,18.02832,307.642761,2499.330078,82.466431,78.083038,97.333725,453.710449,115.384186,95.186577,384.105988,74.266022,256.420013,211.833511,159.381073,68.301239,275.25708,635.561279,78.466507,468.236389,72.071716,314.390015,158.64624,820.0,184.939484,185.91156,257.840454,162.159576,44.144585,140.225891,52.777111,499.171112,163.468643,42.153427,48.220001,196.534256
2023-03-27,393.634155,157.848221,275.194489,98.040001,265.260712,102.459999,191.809998,103.059998,302.140015,202.839996,478.068817,104.036995,333.018036,126.619881,151.055283,220.962906,144.133759,353.553253,620.140686,277.487579,154.635071,105.501076,154.392319,491.265198,176.999649,373.149994,143.115631,60.407036,49.785667,191.259995,270.937408,271.90155,28.030869,560.931824,35.870167,39.351028,344.70932,89.450188,97.502777,327.660004,247.414597,96.610001,36.890633,95.620003,91.379433,174.47142,28.95682,232.661911,95.392258,425.445435,36.772251,215.754593,74.443192,126.119148,190.812454,185.990952,66.919762,188.690857,93.241051,334.122864,121.884537,118.307831,200.570007,183.871048,117.030945,431.309998,18.280195,313.508789,2508.310059,83.144241,78.348663,97.650459,460.942993,115.413765,95.650475,390.575653,74.771904,252.570007,212.06102,160.195206,68.41996,276.669708,638.951538,78.054558,467.101685,72.376686,308.470001,161.96254,820.409973,187.289017,183.019241,259.396149,162.397415,46.323589,140.914886,54.36261,492.917297,164.99202,43.786366,48.330002,190.164276
2023-03-28,392.75058,157.219925,274.049438,97.239998,264.050934,101.029999,189.190002,101.360001,302.320007,200.679993,468.822876,105.334999,336.05365,127.004204,149.596954,219.488556,144.538666,353.26413,618.02356,277.04364,156.43988,104.119781,155.088135,484.840759,176.940475,373.399994,142.559738,60.475964,49.637905,192.300003,272.926147,272.933777,27.666832,553.481873,35.919437,39.125996,344.977478,89.162407,96.165901,323.519989,246.297104,94.559998,36.605114,94.82,92.987946,174.905029,29.065979,234.352127,96.426132,417.862061,36.72393,217.892349,74.245827,126.148407,194.120544,185.921692,67.047569,188.314499,93.071175,332.510712,119.655899,115.84951,204.960007,184.273483,117.090553,429.079987,18.134882,313.420227,2545.120117,83.379997,78.220772,97.709846,455.538452,115.009529,95.541901,392.901184,75.595207,249.490005,211.853271,161.138397,68.845345,275.973358,636.901611,79.417915,465.177582,71.933983,313.25,158.080292,826.969971,187.923492,181.860321,254.16423,164.091949,47.185284,142.64238,53.361763,482.288818,164.324905,44.21661,48.599998,189.888596
